death_id,username,player_name,rank,cause_of_death,brute_damage,brain_damage,fire_damage,oxy_damage,tox_damage,clone_damage,stamina_damage,murder_suspect_username,murder_suspect_player_name

15987,Max Joshman,meatym8,Shaft Miner,Blunt-Force Trauma,202,200,0,3,9,0,0,,

15985,Liam Brown,erzherzog,Assistant,Crippling Brain Damage,198,200,0,16,0,0,0,Grobo,nogginclontith

15984,Jeri Whittier,oruzbro,Shaft Miner,Crippling Brain Damage,80,200,8,31,0,107,0,,

15973,Mark Thompson,coroime,Scientist,Crippling Brain Damage,181,200,0,49,0,0,0,Terra Andedare,mcterra

15979,Mark Thompson,coroime,Janitor,Blunt-Force Trauma,198,74,17,1,0,0,0,Barry Kelly,3volv3

15978,Marshall Reid,malakool,Medical Doctor,Severe Burns,12,200,224,4,0,0,0,,

15971,Chance Jacobs,yaboijinx,Assistant,Crippling Brain Damage,162,200,9,46,0,0,0,Mark Thompson,coroime

15970,Piper Sloan,thelaughingbomb,Lavaland Syndicate,Crippling Brain Damage,0,200,0,200,0,0,0,,

15976,Barry Kelly,3volv3,Chief Engineer,Crippling Brain Damage,125,200,0,100,0,0,0,Barry Kelly,3volv3

15981,Bob Ross,jofadda,Chaplain,Crippling Brain Damage,36,200,5,95,66,0,0,Bob Ross,jofadda

15988,Baboba Jartom,grumpyy,Bartender,Crippling Brain Damage,79,200,26,0,0,108,0,,

15974,Juzenji,vervetmonkey,Cargo Technician,Blunt-Force Trauma,115,32,115,0,8,0,0,,

15980,Jeri Whittier,oruzbro,Shaft Miner,Crippling Brain Damage,30,200,0,0,0,0,0,,

15983,Baboba Jartom,grumpyy,Bartender,Blunt-Force Trauma,200,200,0,0,0,0,0,,

15977,Jeri Whittier,oruzbro,Shaft Miner,Severe Burns,0,200,241,0,0,0,0,Jeri Whittier,oruzbro

15969,Garmeg Rahali,grumpyy,Head of Security,Crippling Brain Damage,104,200,31,0,1,0,0,,

15982,Marcus Graham,archeoid,Head of Personnel,Blunt-Force Trauma,252,200,0,0,0,0,0,Secena Harrison,blahblah21

15972,Shiki Rossi,shikirawr,Roboticist,Blunt-Force Trauma,210,200,0,0,0,0,0,Terra Andedare,mcterra

16003,Stoner Leslie,mrdestructor,Roboticist,Crippling Brain Damage,126,200,0,102,0,0,0,,

15994,Golden Meme,grumpyy,Free Golem,Crippling Brain Damage,159,200,79,0,0,0,0,,

16005,Clinton Fuchs,opke11,Cargo Technician,Crippling Brain Damage,97,200,73,43,0,0,0,Clinton Fuchs,opke11

15989,David Xu,mechron,Medical Doctor,Crippling Brain Damage,162,200,42,7,0,0,0,Mark Thompson,coroime

15990,Cormac Huxley,laketrash,Medical Doctor,Crippling Brain Damage,71,200,0,153,0,0,198,,

15992,Secena Harrison,blahblah21,Captain,Crippling Brain Damage,71,200,0,139,0,0,150,Secena Harrison,blahblah21

16004,Golden Chalk,increadabear,Free Golem,Blunt-Force Trauma,250,200,0,0,0,0,0,,

16006,Chance Jacobs,yaboijinx,"Cook 
                Blood",Crippling Brain Damage,8,200,1,75,119,0,0,,

15999,Groot Slang,glassbarnacle,Head of Security,Crippling Brain Damage,196,200,0,39,0,0,0,,

15991,Gilroy Monsanto,increadabear,Security Officer,Crippling Brain Damage,44,200,0,166,0,0,17,,

15995,Barry Kelly,3volv3,Chief Engineer,Crippling Brain Damage,148,200,49,51,0,0,0,Secena Harrison,blahblah21

15998,Triston Jones,turkey91,Atmospheric Technician,Crippling Brain Damage,35,200,11,164,0,0,0,Epsilon 6.9b shell 620 - Default,mcterra

16000,Jack Edwards,28lachie,Chemist,Crippling Brain Damage,136,200,0,87,0,0,0,Barry Kelly,3volv3

15996,Freya Milne,theafilo,Scientist,Crippling Brain Damage,92,200,2,131,0,0,167,,

i Rossi,shikirawr

16001,Daniel White,merrymoose,Chemist,Crippling Brain Damage,134,200,44,53,0,0,0,Chance Jacobs,yaboijinx

16008,Freya Milne,theafilo,Scientist,Crippling Brain Damage,0,200,0,200,0,0,0,,

16007,Grobble Schlobberknoobe,squashdaddy,Assistant,Suffocation,14,1,9,181,0,0,0,David Xu,mechron

15993,Adamantine Magnitude,@dawson1917,Free Golem,Severe Burns,0,200,237,0,0,0,0,Golden Garnierite,meatym8

15997,Mark Thompson,coroime,Janitor,Suffocation,81,1,10,115,5,0,0,David Xu,mechron

16026,Jack Edwards,28lachie,Botanist,Crippling Brain Damage,68,200,17,127,0,0,0,,

16010,Mark Thompson,coroime,Chief Engineer,Crippling Brain Damage,129,200,10,63,0,0,0,,

16023,Baboba Jartom,grumpyy,Bartender,Crippling Brain Damage,2,200,6,162,31,0,0,Baboba Jartom,grumpyy

16018,Isaias Nash,crossmann,Shaft Miner,Severe Burns,0,200,219,11,7,0,0,Isaias Nash,crossmann

16020,Groot Slang,glassbarnacle,Detective,Suffocation,0,29,0,200,0,0,0,Nathan Light,light121

16016,Groot Slang,glassbarnacle,Detective,Suffocation,43,20,0,160,0,0,0,Nathan Light,light121

16025,Adamantine Chromite,dawson1917,Free Golem,Blunt-Force Trauma,209,200,0,0,0,11,0,,

16019,Groot Slang,glassbarnacle,Detective,Suffocation,0,28,0,200,0,0,0,Nathan Light,light121

16024,Alison Basinger,horridge,Chemist,Blunt-Force Trauma,200,200,4,0,0,0,0,David Xu,mechron

16022,Groot Slang,glassbarnacle,Detective,Suffocation,0,30,0,200,0,0,0,Nathan Light,light121

16014,Groot Slang,glassbarnacle,Detective,Crippling Brain Damage,165,200,0,38,1,0,0,Dick Johnson,nezerette

16011,David Xu,mechron,Medical Doctor,Blunt-Force Trauma,230,200,2,0,0,0,0,,

16015,Groot Slang,glassbarnacle,Detective,Suffocation,0,4,0,200,0,0,0,Nathan Light,light121

16009,Elias Rahl,crossmann,Shaft Miner,Crippling Brain Damage,34,200,8,170,0,0,0,,

16028,Chance Jacobs,yaboijinx,Cook,Crippling Brain Damage,127,200,43,54,0,0,0,,

16013,Patches,oruzbro,Clown,Blunt-Force Trauma,137,1,30,58,0,0,0,John Doeson,3volv3

16021,Marshall Reid,malakool,Medical Doctor,Crippling Brain Damage,0,200,0,198,2,0,0,,

16027,Bonogro,nogginclontith,Chaplain,Crippling Brain Damage,116,200,59,47,0,0,0,Daniel White,merrymoose

16012,Zion Gadow,archeoid,Research Director,Blunt-Force Trauma,234,200,0,0,2,5,0,,

16017,Groot Slang,glassbarnacle,Detective,Suffocation,63,22,0,185,0,0,0,Nathan Light,light121

16030,Dawson Kopper,dawson1917,Free Golem,Crippling Brain Damage,0,200,0,200,0,0,0,,

16046,Dick Johnson,nezerette,Quartermaster,Crippling Brain Damage,0,200,0,0,0,0,0,,

16048,Bungo,sermagma,Clown,Crippling Brain Damage,184,200,0,45,0,0,0,Bungo,sermagma

16042,Bungo,sermagma,Roboticist,Crippling Brain Damage,0,200,0,0,0,0,0,,

7,0,0,0,,

16037,Daniel White,merrymoose,Captain,Crippling Brain Damage,167,200,10,43,0,0,0,John Doeson,3volv3

16034,Dick Johnson,nezerette,Quartermaster,Blunt-Force Trauma,211,200,0,0,0,0,0,Zion Gadow,archeoid

16033,Bobby Bologna,pasciday,Cook,Poisoning,0,15,3,3,196,0,0,David Xu,mechron

16044,Bungo,nezerette,Station Engineer,Crippling Brain Damage,19,200,44,0,0,0,0,Dick Johnson,nezerette

16047,Dick Johnson,nezerette,Quartermaster,Crippling Brain Damage,0,200,0,12,191,0,0,Dick Johnson,nezerette

16029,Max Joshman,meatym8,Shaft Miner,Crippling Brain Damage,116,200,104,0,0,0,0,,

16031,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Severe Burns,0,200,233,6,0,0,0,,

16045,Dick Johnson,sermagma,Mime,Crippling Brain Damage,54,200,2,0,0,0,0,Bungo,sermagma

16036,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Blunt-Force Trauma,214,200,0,0,0,0,0,John Doeson,3volv3

16041,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Severe Burns,0,200,226,12,0,0,0,,

16040,Daniel White,merrymoose,Head of Personnel,Crippling Brain Damage,77,200,0,136,0,0,0,,

16035,David Xu,mechron,Medical Doctor,Blunt-Force Trauma,147,25,90,0,0,0,0,John Doeson,3volv3

16039,John Doeson,3volv3,Quartermaster,Severe Burns,0,200,232,7,0,0,0,Mahhoomed Catleay,thegibberishgod

16032,Bobby Bologna,pasciday,Cook,Crippling Brain Damage,0,200,4,2,198,0,0,John Doeson,3volv3

16043,Zion Gadow,archeoid,Research Director,Crippling Brain Damage,25,200,135,49,0,0,0,Bungo,sermagma

16060,Bonogro,nogginclontith,Assistant,Crippling Brain Damage,12,200,19,9,15,0,0,Cassandra Spock,paintedblack1

16061,Steven Camp,sirpudin,Medical Doctor,Crippling Brain Damage,146,200,24,23,31,0,0,Joachim Ludwig,penelopilopes

16062,Holly Woods,calipr0digy,Head of Personnel,Crippling Brain Damage,10,200,0,187,3,0,0,Holly Woods,calipr0digy

16064,Kobe Frankson,anedgelord,Virologist,Crippling Brain Damage,194,200,5,1,3,0,0,Pwyll Dyfed,edgarasp

16050,Martin Faqua,johnjefferyjackson,Security Officer,Crippling Brain Damage,129,200,0,96,0,0,0,,

16065,Danny Donny,richie2154,Janitor,Crippling Brain Damage,24,200,0,3,190,0,0,Mr Shoe,3volv3

16054,John Doeson,3volv3,Shaft Miner,Blunt-Force Trauma,231,200,0,1,1,0,0,Pwyll Dyfed,edgarasp

16058,John Doeson,3volv3,Bartender,Crippling Brain Damage,115,200,0,33,52,0,0,Pwyll Dyfed,edgarasp

16057,Zero Rain,itszero020,Medical Doctor,Crippling Brain Damage,0,200,0,40,160,0,0,,

16067,Jamie Mcmullen,coroime,Space Syndicate,Crippling Brain Damage,124,200,8,90,0,0,0,,

16063,Joachim Ludwig,penelopilopes,Medical Doctor,Blunt-Force Trauma,204,200,0,0,8,0,0,Joachim Ludwig,penelopilopes

16049,Triston Jones,turkey91,Chief Engineer,Crippling Brain Damage,4,200,0,197,0,0,0,,

16066,Fenton Wise,kokoman20,Medical Doctor,Crippling Brain Damage,115,200,0,97,0,0,0,Zero Rain,itszero020

16052,Harold Holt,tricksee11,Atmospheric Technician,Blunt-Force Trauma,255,200,0,0,0,0,0,,

16051,Harold Holt,tricksee11,Cook,Crippling Brain Damage,147,200,2,77,0,0,0,,

16059,Pwyll Dyfed,edgarasp,Curator,Blunt-Force Trauma,230,25,0,4,0,0,0,Sterben Knight,sterbenknight

16055,Dusty Murkin,bruzhar,Head of Personnel,Crippling Brain Damage,120,200,65,34,0,8,0,,

16056,Delicious Dan,tricksee11,Clown,Crippling Brain Damage,188,200,0,28,0,0,0,,

16053,Zero Rain,itszero020,Medical Doctor,Crippling Brain Damage,197,200,0,6,9,0,0,John Doeson,3volv3

16098,Holly Woods,ohagichan,Security Officer,Crippling Brain Damage,46,199,0,92,47,20,0,Antarctica Libraria,tapiocasquid

16092,Innocent Skygaze,ohagichan,Security Officer,Crippling Brain Damage,121,200,118,0,0,0,0,,

16100,Groot Slang,glassbarnacle,Bartender,Blunt-Force Trauma,214,200,0,1,0,0,0,Bob Ross,jofadda

16095,Melvyn Bailey,bailex,Chief Engineer,Crippling Brain Damage,0,200,0,94,0,106,0,,

16107,Bonogro,nogginclontith,Geneticist,Blunt-Force Trauma,297,200,0,45,0,0,0,,

16102,Bob Ross,jofadda,Chaplain,Blunt-Force Trauma,213,200,0,6,0,0,0,Bonogro,nogginclontith

16096,Adamantine Foliation,itszero020,Free Golem,Crippling Brain Damage,182,200,60,0,0,0,0,,

16091,Dorian Schofield,thefakeelon,Medical Doctor,Crippling Brain Damage,141,200,103,0,0,0,0,,

16104,Orion AB,dingodongler,Janitor,Blunt-Force Trauma,238,10,0,8,0,0,0,Ricardo Milos,ricardomilos69

16097,Adamantine Slate,@dawson1917,Free Golem,Crippling Brain Damage,33,200,0,0,173,0,0,,

16101,Gilroy Monsanto,increadabear,Security Officer,Blunt-Force Trauma,82,6,39,55,43,0,0,Casey Edwards,mick1299

16105,Antarctica Libraria,tapiocasquid,Medical Doctor,Crippling Brain Damage,108,200,0,127,0,0,0,,

16106,Triston Jones,turkey91,Atmospheric Technician,Crippling Brain Damage,183,200,0,55,0,0,0,,

16094,Holly Woods,calipr0digy,Head of Personnel,Crippling Brain Damage,121,200,54,24,11,20,0,,

16093,Melvyn Bailey,bailex,Chief Engineer,Crippling Brain Damage,0,200,88,12,49,67,0,,

16099,Holly Woods,ohagichan,Security Officer,Crippling Brain Damage,48,200,0,42,51,20,0,Antarctica Libraria,tapiocasquid

16108,Groot Slang,glassbarnacle,Bartender,Crippling Brain Damage,99,200,0,147,0,0,0,,

16103,Punchter Punchie,oruzbro,Clown,Blunt-Force Trauma,213,200,0,0,0,0,0,Bonogro,nogginclontith

16120,Dawson Kopper,dawson1917,Unassigned,Crippling Brain Damage,16,200,2,6,0,0,0,,

16117,Shiki Rossi,shikirawr,Roboticist,Crippling Brain Damage,132,200,16,75,0,0,0,,

16121,Holly Woods,calipr0digy,Shaft Miner,Crippling Brain Damage,174,200,50,7,0,0,0,,

16111,Mark Thompson,coroime,Shaft Miner,Blunt-Force Trauma,269,200,0,0,0,0,0,Oliver Tree,shieldeh

16123,Chad ThunderCock,crazyaxekiller,Scientist,Crippling Brain Damage,20,200,3,0,0,0,0,Chad ThunderCock,crazyaxekiller

16115,Harold Holt,tricksee11,Curator,Severe Burns,0,200,219,9,6,0,0,Dorian Schofield,bailex

hofield,thefakeelon

16113,Melvyn Bailey,bailex,Chief Engineer,Blunt-Force Trauma,218,200,0,32,0,0,0,,

16122,Xander B. Drugmore,blrscribbles,Shaft Miner,Severe Burns,25,200,209,6,0,0,0,Xander B. Drugmore,blrscribbles

16116,Keaton Addison,erzherzog,Cook,Crippling Brain Damage,154,200,0,71,0,0,0,Keaton Addison,erzherzog

16118,Janel Sagan,coroime,Hermit,Blunt-Force Trauma,210,200,0,29,0,0,0,,

16119,Dorian Schofield,thefakeelon,Scientist,Crippling Brain Damage,133,200,112,0,0,0,0,,

16110,Oliver Tree,shieldeh,Chemist,Crippling Brain Damage,0,200,0,0,0,0,0,Oliver Tree,shieldeh

16127,Alfred Bennett,opke11,"Geneticist 
                Blood",Crippling Brain Damage,7,200,0,70,0,0,0,,

16126,Jenna McDonald,papabons,Janitor,Crippling Brain Damage,72,200,21,71,50,0,0,Jenna McDonald,papabons

16114,Bob Ross,jofadda,Chaplain,Crippling Brain Damage,113,200,0,100,0,0,0,Bob Ross,jofadda

16124,Robert Gulley,suphanigha,Scientist,Crippling Brain Damage,168,200,32,25,0,0,0,,

16125,Oui Oui,zephyruss,Mime,Crippling Brain Damage,154,200,36,33,0,0,0,Oui Oui,zephyruss

16133,Dr. Trudy,ofkiast,Cargo Technician,Crippling Brain Damage,0,200,0,196,14,0,0,,

16136,Diavolo Mcfall,brokenergy,Shaft Miner,Crippling Brain Damage,110,200,0,0,0,0,0,,

16135,Bartholomew Peeno,bearschwanz,Chaplain,Crippling Brain Damage,0,200,26,186,1,0,0,Bartholomew Peeno,bearschwanz

16142,Bruce Chunder,theorphanesnatcher,Head of Personnel,Crippling Brain Damage,69,200,10,0,0,0,0,King Gizzard ,camhas6pack

16128,Josepha Richardson,royamering,Medical Doctor,Suffocation,86,5,0,128,0,0,0,,

16137,Freya Milne,theafilo,Warden,Crippling Brain Damage,0,200,0,0,0,0,0,King Gizzard ,camhas6pack

16141,Bruce The Butcher,daikyu,Security Officer,Crippling Brain Damage,90,200,135,1,0,0,0,,

16140,Dr DisRepect,ricardomilos69,Detective,Crippling Brain Damage,0,200,0,0,0,0,0,King Gizzard ,camhas6pack

16131,Antarctica Libraria,tapiocasquid,Station Engineer,Blunt-Force Trauma,200,200,0,0,0,0,0,,

16132,Bruce Chunder,theorphanesnatcher,Head of Personnel,Blunt-Force Trauma,193,31,0,21,6,0,0,Reece Reefer,coolestrulest

16130,Scott Riggle,marloncool,Chemist,Crippling Brain Damage,0,200,0,199,1,0,0,,

16139,Vic Vinegar,benty,Security Officer,Crippling Brain Damage,0,200,0,0,0,0,0,King Gizzard ,camhas6pack

16138,King Gizzard ,camhas6pack,Wizard,Blunt-Force Trauma,215,200,0,0,0,0,0,Borgo,coroime

16129,Dick Danger,camhas6pack,"Chemist 
                Blood",Crippling Brain Damage,131,200,91,0,0,0,0,Mark Feyweather,cymbus

16134,Gunner Houston,daddythonk,Quartermaster,Crippling Brain Damage,72,200,2,43,0,0,0,Oui Oui,zephyruss

16144,Borgo,coroime,Cyborg,Crippling Brain Damage,183,200,20,0,0,0,0,,

16146,Max Joshman,meatym8,Shaft Miner,Blunt-Force Trauma,221,200,22,4,0,0,0,Max Joshman,meatym8

16147,Lilah Rosensteel,thelaughingbomb,Hermit,Crippling Brain Damage,0,200,4,0,0,26,0,King Gizzard ,camhas6pack

16143,Lilah Rosensteel,thelaughingbomb,Hermit,Crippling Brain Damage,0,200,75,104,32,0,0,,

16145,Casey Edwards,mick1299,Chief Engineer,Crippling Brain Damage,93,200,0,0,0,0,0,King Gizzard ,camhas6pack

16162,Yinz Llubjana,increadabear,Roboticist,Blunt-Force Trauma,233,2,15,2,0,0,0,Freya Milne,theafilo

16160,Tuck-Tuckonium XXVIII,apple107,Scientist,Severe Burns,0,200,209,28,0,0,0,,

0,0,Porter Bould,opke11

16149,Muriel Kaur,mcterra,Head of Security,Crippling Brain Damage,2,200,0,0,0,0,0,,

16154,Janitor Android-356,ricardomilos69,Cyborg,Crippling Brain Damage,40,200,10,0,0,0,0,King Gizzard ,camhas6pack

16156,Baboba Jartom,grumpyy,Security Officer,Crippling Brain Damage,0,200,0,0,0,0,0,King Gizzard ,camhas6pack

16158,King Gizzard ,camhas6pack,Wizard,Exhaustion,165,200,53,0,0,0,352,Ubuntu 18.10,mcterra

16150,Harold Holt,tricksee11,Curator,Blunt-Force Trauma,208,200,35,0,0,0,0,,

16153,Ubuntu 18.10,mcterra,Cyborg,Crippling Brain Damage,0,200,0,0,0,0,0,,

16167,Vic Vinegar,benty,Security Officer,Blunt-Force Trauma,209,200,0,1,0,0,0,Yinz Llubjana,theafilo

16152,Engineering Android-368,mick1299,Cyborg,Crippling Brain Damage,0,200,0,0,0,0,0,,

16157,Dorian Schofield,thefakeelon,Scientist,Crippling Brain Damage,0,200,0,0,0,0,0,King Gizzard ,camhas6pack

16148,Shy Guy,instagram,Mime,Crippling Brain Damage,22,200,0,0,0,0,0,King Gizzard ,camhas6pack

ng Gizzard ,camhas6pack

16159,Marcus Graham,archeoid,Shaft Miner,Blunt-Force Trauma,245,200,0,0,0,0,0,,

16151,Peacekeeper Android-901,benty,Cyborg,Crippling Brain Damage,15,200,0,0,0,0,0,Peacekeeper Android-901,benty

16163,Reece Reefer,coolestrulest,Botanist,Crippling Brain Damage,133,200,38,53,0,0,0,Dick Danger,camhas6pack

16164,Dick Danger,camhas6pack,Detective,Crippling Brain Damage,28,200,0,0,0,0,0,,

16165,Ubort,grumpyy,Cyborg,Blunt-Force Trauma,200,200,0,0,0,0,0,,

16166,Bogan Bot,increadabear,Cyborg,Blunt-Force Trauma,200,200,0,0,0,0,0,Yinz Llubjana,theafilo

16186,Jenna McDonald,papabons,Janitor,Crippling Brain Damage,30,200,0,0,0,0,0,,

16185,Jason Bon,3volv3,Bartender,Crippling Brain Damage,0,200,0,8,64,130,0,,

16176,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Severe Burns,0,200,241,1,0,0,0,,

16173,Kerena Lafortune,napalm22,Shaft Miner,Blunt-Force Trauma,200,200,0,1,0,0,0,Marcus Graham,archeoid

16175,Lydia Leach,oruzbro,Bartender,Blunt-Force Trauma,210,200,3,0,0,0,0,Lydia Leach,oruzbro

16182,Jason Bon,3volv3,Shaft Miner,Blunt-Force Trauma,240,200,0,6,0,0,0,,

16177,Jason Bon,3volv3,Medical Doctor,Crippling Brain Damage,109,200,20,0,0,0,0,Jason Bon,3volv3

16178,Yinz Llubjana,increadabear,Scientist,Crippling Brain Damage,0,200,9,0,1,0,0,,

16172,Honkler,bearschwanz,Clown,Crippling Brain Damage,133,200,44,43,4,0,0,Honkler,bearschwanz

d Catleay,thegibberishgod

16171,Mark Feyweather,cymbus,Chemist,Blunt-Force Trauma,200,200,0,1,1,0,0,Casey Edwards,mick1299

16187,Joe Bogan,0x001,Botanist,Crippling Brain Damage,0,200,0,0,0,0,0,,

16179,Jo-Jonium XXVII,thelaughingbomb,Station Engineer,Crippling Brain Damage,144,200,75,10,0,0,0,Jo-Jonium XXVII,thelaughingbomb

16181,Marcus Graham,archeoid,Captain,Crippling Brain Damage,38,200,200,5,0,0,0,,

16169,Silent Night,3volv3,Mime,Crippling Brain Damage,140,200,23,2,57,0,0,Benjamin Fitzgerald,freezeyx

16168,Jo-Jonium XXVII,thelaughingbomb,Medical Doctor,Blunt-Force Trauma,200,200,0,0,0,0,0,Dick Danger,camhas6pack

16174,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Blunt-Force Trauma,245,200,0,3,0,0,0,Mahhoomed Catleay,thegibberishgod

16197,Kobe Frankson,anedgelord,Chemist,Crippling Brain Damage,129,200,121,0,0,0,0,,

16203,Dorian Schofield,@thefakeelon,Chief Engineer,Blunt-Force Trauma,240,200,0,0,0,0,0,,

16192,Jo-Jonium XXVII,@thelaughingbomb,Scientist,Crippling Brain Damage,8,150,138,27,52,0,0,Jo-Jonium XXVII,thelaughingbomb

16201,Shiki Rossi,shikirawr,Assistant,Crippling Brain Damage,0,200,160,57,10,0,0,,

16191,Mikael Urkko,guesswho2778,Head of Personnel,Crippling Brain Damage,0,16196,Harold Holt,tricksee11,Virologist,Crippling Brain Damage,136,200,95,0,0,0,0,,

16199,Mikael Urkko,guesswho2778,Quartermaster,Blunt-Force Trauma,228,200,0,1,110,0,0,Mikae16195,Harold Holt,tricksee11,Captain,Blunt-Force Trauma,226,200,0,10,0,0,0,,

16198,Harold Holt,tricksee11,Security Officer,Crippling Brain Damage,9,200,0,0,0,0,0,,

16202,Mark Thompson,coroime,Curator,Blunt-Force Trauma,200,200,0,0,0,0,0,,


16188,Bungo Parker,sermagma,Scientist,Crippling Brain Damage,50,200,23,102,30,0,0,Bungo Parker,sermagma

16206,Gilroy Monsanto,increadabear,Security Officer,Blunt-Force Trauma,211,200,5,4,42,0,0,Gilroy Monsanto,increadabear

16207,Mark Thompson,coroime,Chief Engineer,Crippling Brain Damage,0,200,0,200,0,0,0,,

16193,Leeann Sanders,@thelaughingbomb,Unassigned,Crippling Brain Damage,54,200,183,0,0,0,0,Jo-Jonium XXVII,thelaughingbomb

16204,Shiki Rossi,shikirawr,Scientist,Crippling Brain Damage,171,200,0,3,56,0,0,Shiki Rossi,shikirawr

16194,Blob Ross,jofadda,Clown,Crippling Brain Damage,125,200,0,75,0,0,0,Blob Ross,jofadda

16189,Shiki Rossi,shikirawr,Roboticist,Crippling Brain Damage,10,200,123,86,1,0,0,,

16217,Sorrel Wise,despondentz,Assistant,Crippling Brain Damage,0,200,0,200,0,0,0,,

16216,Sam Locke,sunny345,Medical Doctor,Crippling Brain Damage,0,200,0,200,0,0,0,Solidus Samurai,edgarasp

16221,Charlie Mendez,thanknero,Scientist,Severe Burns,14,200,208,6,8,0,0,,

16210,Shiki Rossi,shikirawr,Roboticist,Crippling Brain Damage,0,200,0,0,0,0,0,,

16215,Solidus Samurai,edgarasp,"Space Ninja 
                Spac",Crippling Brain Damage,92,200,0,43,0,0,0,Solidus Samurai,edgarasp

16220,Salvador Murray,squatter32,Security Officer,Blunt-Force Trauma,264,200,0,0,0,0,0,,

16208,Aaron Alanis,draco131,Botanist,Blunt-Force Trauma,216,200,0,0,0,0,0,Bob Ross,jofadda

16223,Mimefish,marshmallowthehorse,Mime,Crippling Brain Damage,0,200,0,12,190,0,0,Mimefish,marshmallowthehorse

16214,Terra Andedare,mcterra,Janitor,Blunt-Force Trauma,200,200,0,0,0,0,0,Solidus Samurai,edgarasp

16219,Bonogro,nogginclontith,Geneticist,Crippling Brain Damage,135,200,115,0,0,0,120,Salvador Murray,squatter32

16226,Mike Taylor,bailex,Ancient Crew,Crippling Brain Damage,0,200,0,200,0,0,0,,

16212,Jane Earl,dancefloordegrader,Lavaland Syndicate,Severe Burns,26,200,209,5,0,0,0,,

16209,Bob Ross,jofadda,Chaplain,Crippling Brain Damage,152,200,36,36,0,0,0,Dorian Schofield,thefakeelon

16211,Pwyll Dyfed,edgarasp,Curator,Crippling Brain Damage,146,200,42,40,0,0,0,Antarctica Libraria,tapiocasquid

16222,Sam Locke,sunny345,Scientist,Blunt-Force Trauma,220,2,0,0,2,0,200,Shiki Rossi,shikirawr

16218,Timothy Sealis,coroime,Lavaland Syndicate,Crippling Brain Damage,6,200,11,173,10,0,0,Timothy Sealis,coroime

16224,Cash Christopher,probably0,Head of Security,Crippling Brain Damage,0,200,0,0,0,0,0,,

16225,Xander B. Drugmore,blrscribbles,Cook,Crippling Brain Damage,101,200,86,41,0,0,0,David Xu,mechron

16213,Melvyn Bailey,bailex,Captain,Blunt-Force Trauma,200,200,0,0,0,0,0,Solidus Samurai,edgarasp

16227,Early Worm,theorphanesnatcher,Clown,Blunt-Force Trauma,206,200,7,5,0,0,0,Borgo,coroime

16238,Baboba Jartom,grumpyy,Warden,Crippling Brain Damage,193,200,0,9,0,0,0,,

16229,Cash Christopher,probably0,Head of Security,Crippling Brain Damage,159,200,35,30,0,0,0,Cash Christopher,probably0

16232,Dr. Trudy,ofkiast,Assistant,Blunt-Force Trauma,195,62,0,17,0,0,0,Bruce Marcotte,fazelinco

16237,Valary Hydes,edgarasp,Cargo Technician,Blunt-Force Trauma,200,200,0,1,0,0,0,Apple Boyer,dingodongler

16245,Zero Rain,itszero020,Medical Doctor,Crippling Brain Damage,125,200,9,86,0,0,0,Sam Locke,sunny345

16235,Secena Harrison,blahblah21,Assistant,Crippling Brain Damage,36,200,9,155,0,0,0,,

16243,Diavolo Mcfall,brokenergy,Geneticist,Crippling Brain Damage,148,200,0,79,0,0,0,,

16230,Mahhoomed Catleay,thegibberishgod,Shaft Miner,Blunt-Force Trauma,213,200,29,4,0,0,0,Mahhoomed Catleay,thegibberishgod

16240,Casey Edwards,mick1299,Janitor,Crippling Brain Damage,197,200,0,8,0,0,0,Exhail Marxamus,exhail

16239,Apple Boyer,dingodongler,Janitor,Blunt-Force Trauma,143,2,73,12,0,0,0,Valary Hydes,edgarasp

16241,Dorian Schofield,thefakeelon,"Roboticist 
                Avatar Of The Wish",Blunt-Force Trauma,220,200,0,0,2,0,0,Dorian Schofield,thefakeelon

16231,Mimefish,marshmallowthehorse,Mime,Blunt-Force Trauma,200,2,0,0,0,0,0,Mimefish,marshmallowthehorse

16228,Shiki Rossi,shikirawr,"Roboticist 
                Blood",Crippling Brain Damage,145,200,65,7,0,0,0,Borgo,coroime

16234,Sam Locke,sunny345,Scientist,Crippling Brain Damage,193,200,24,0,0,0,0,Sam Locke,sunny345

16246,Jason Bon,3volv3,Shaft Miner,Crippling Brain Damage,127,200,0,99,2,0,0,,

16233,Alison Basinger,horridge,Research Director,Blunt-Force Trauma,174,2,4,29,0,0,0,,

16247,Argema Impura,peer,Assistant,Crippling Brain Damage,20,200,0,0,0,0,0,,

16242,Gavin Koepple,bighomer,Assistant,Crippling Brain Damage,121,200,20,89,0,0,0,,

